1,1,1,1,1,6,19,14,14,18,31,33,31,33,31,31,33,31,5,1,6,31,31,31,32,32,32,32,32,31,31,31,31,2,13,1,1,1,1,1,1,10,9,32,32,32,32,19,14,18,32,32,32,7,11,1,1,1,1,1,1,1,
1,1,1,1,1,6,19,14,14,18,33,31,31,31,31,31,31,2,13,1,6,31,33,31,32,32,32,32,32,31,33,31,31,5,1,1,1,1,1,1,10,9,32,32,32,32,32,19,14,18,32,32,32,32,7,8,11,1,1,1,1,1,
1,1,1,1,1,6,19,14,14,18,31,31,33,31,31,33,2,13,1,10,9,33,31,31,32,32,32,32,32,31,31,31,2,13,1,1,1,1,1,1,6,32,32,32,32,32,23,22,14,18,32,32,32,32,32,32,5,1,1,1,1,1,
1,1,1,1,1,6,19,14,14,18,31,31,31,31,31,2,13,1,1,6,31,31,33,31,32,32,32,32,31,31,31,31,5,1,1,1,1,1,1,10,9,32,32,32,32,32,19,14,14,18,32,32,32,32,32,32,5,1,1,1,1,1,
1,1,1,1,1,6,19,14,14,18,31,31,33,31,2,13,1,10,11,6,31,31,31,31,32,32,32,32,31,31,31,31,5,1,1,1,1,1,1,6,32,32,32,32,32,31,19,14,15,26,32,32,32,32,32,32,5,1,1,1,1,1,
1,1,1,1,1,6,19,14,14,18,31,31,31,2,13,1,1,6,7,9,31,33,31,32,32,32,32,32,31,33,31,31,5,1,1,1,1,1,10,9,32,32,32,32,32,31,19,14,18,31,32,32,32,32,32,32,5,1,1,1,1,1,
1,1,1,1,1,6,19,14,14,18,31,33,2,13,1,1,10,9,31,31,31,31,32,32,32,32,32,32,31,31,31,31,5,1,1,1,1,1,6,32,32,32,32,32,32,23,22,14,18,32,32,32,32,32,32,32,5,1,1,1,1,1,
1,1,1,1,1,6,19,14,14,18,31,2,13,1,10,8,9,31,31,33,31,32,32,32,32,32,32,32,31,31,31,31,5,1,1,1,1,1,12,4,32,32,32,32,32,19,14,14,18,32,32,32,32,32,32,2,13,1,1,1,1,1,
1,1,1,1,1,12,3,28,28,3,3,13,1,10,9,31,31,31,33,31,31,32,32,32,32,32,32,32,31,31,33,31,5,1,1,1,1,1,1,12,4,32,32,32,23,22,14,15,26,32,32,32,32,32,32,5,1,1,1,1,1,1,
1,1,1,1,1,1,1,28,28,1,1,1,10,9,31,31,31,31,31,31,32,32,32,32,32,32,32,32,31,31,31,31,5,1,1,1,1,1,1,1,6,32,32,32,19,14,14,18,32,32,32,32,32,32,2,13,1,1,1,1,1,1,
1,1,1,1,1,10,8,28,28,8,8,8,9,31,31,31,33,31,31,32,32,32,32,32,32,32,32,31,31,31,31,33,5,1,1,1,1,1,1,1,6,32,32,32,19,14,14,18,32,32,32,32,32,32,5,1,1,1,1,1,1,1,
1,1,1,1,1,6,31,31,31,31,31,31,31,31,31,31,31,31,32,32,32,32,32,32,32,32,31,31,31,31,31,31,5,1,1,1,1,1,1,1,12,4,32,32,25,17,14,20,24,32,32,32,32,32,5,1,1,1,1,1,1,1,
1,1,1,1,1,6,31,31,31,31,33,31,31,33,31,33,31,31,32,32,32,32,32,32,32,32,31,31,31,31,31,31,5,1,1,1,1,1,1,1,1,6,32,32,32,19,14,14,18,31,32,32,32,2,13,1,1,1,1,1,1,1,
1,1,1,1,1,6,31,31,31,31,31,31,31,31,31,31,31,32,32,32,32,32,32,32,32,31,31,31,31,33,31,31,5,1,1,1,1,1,1,1,1,6,32,32,32,25,17,14,20,24,32,32,32,5,1,1,1,1,1,1,1,1,
1,1,1,1,1,12,4,31,33,31,33,31,31,33,31,31,32,32,32,32,32,32,32,32,32,31,31,31,33,31,31,31,5,1,1,1,1,1,1,1,1,6,32,32,32,32,19,14,14,18,32,32,32,7,11,1,1,1,1,1,1,1,
1,1,1,1,1,1,12,4,31,31,31,31,31,31,31,32,32,32,32,32,32,32,32,32,31,31,31,31,31,31,31,31,5,1,1,1,1,1,1,1,1,6,32,32,32,32,25,17,14,18,32,32,32,32,5,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,12,4,31,31,31,33,31,32,32,32,32,32,32,32,32,32,32,31,31,33,31,33,31,31,31,5,1,1,1,1,1,1,1,10,9,32,32,32,23,21,22,14,18,32,32,32,32,5,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,12,4,31,31,31,31,32,32,32,32,32,32,32,32,32,32,31,31,31,31,31,31,31,31,5,1,1,1,1,1,1,1,6,32,32,32,23,22,14,14,14,18,32,32,32,32,7,11,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,10,9,31,31,31,32,32,32,32,32,32,32,32,32,32,31,31,31,31,31,33,33,31,31,5,1,1,1,1,1,10,8,9,32,32,32,19,14,14,15,16,26,32,32,32,32,32,7,11,1,1,1,1,1,
1,1,1,1,1,1,1,10,9,31,31,31,31,32,32,32,32,32,32,32,32,32,32,31,31,31,33,31,31,31,31,31,5,1,1,1,1,1,6,32,32,32,32,23,22,14,15,32,32,32,32,32,32,32,32,32,5,1,1,1,1,1,
1,1,1,1,1,1,10,9,31,31,31,31,32,32,32,32,32,32,32,32,32,32,32,31,31,31,31,31,31,31,31,31,5,1,1,1,1,1,6,32,32,32,23,22,14,14,18,32,32,32,32,32,32,32,32,32,5,1,1,1,1,1,
1,1,1,1,1,10,9,31,31,33,31,31,32,32,32,32,32,32,32,32,32,32,32,31,31,31,31,31,31,31,31,31,5,1,1,1,1,1,6,32,32,32,19,14,14,15,26,32,32,32,32,32,32,32,32,32,5,1,1,1,1,1,
1,1,1,1,1,6,31,31,31,31,31,32,32,32,32,32,32,32,32,32,32,32,32,31,33,31,31,31,31,33,31,31,5,1,1,1,1,1,6,32,32,32,19,14,15,26,32,32,32,32,32,32,32,32,32,32,5,1,1,1,1,1,
1,1,1,1,1,6,31,31,33,31,31,32,32,32,32,32,32,32,32,32,32,32,31,31,31,31,31,33,31,31,31,31,5,1,1,1,1,1,6,32,32,32,19,14,20,24,32,32,32,32,32,32,32,32,32,32,5,1,1,1,1,1,
1,1,1,1,1,6,31,31,31,31,31,32,32,32,32,32,32,32,32,32,32,31,31,31,31,31,31,31,31,31,33,31,5,1,1,1,1,1,6,32,32,32,19,14,14,20,24,32,32,32,32,32,32,32,32,32,5,1,1,1,1,1,
1,1,1,1,1,6,31,31,31,31,33,32,32,32,32,32,32,32,32,32,32,31,31,31,33,31,31,31,31,31,31,31,5,1,1,1,1,1,6,32,32,32,25,17,14,14,20,24,32,32,32,32,32,32,32,32,5,1,1,1,1,1,
1,1,1,1,1,6,31,31,31,31,31,32,32,32,32,32,32,32,32,32,32,31,31,31,33,33,31,31,33,31,31,2,13,1,1,1,1,1,12,4,32,32,32,25,17,14,14,20,21,21,24,32,32,32,32,32,5,1,1,1,1,1,
1,1,1,1,1,6,31,31,33,31,31,32,32,32,32,32,32,32,32,32,32,31,33,31,31,31,31,31,31,31,31,5,1,1,1,1,1,1,1,12,4,32,32,32,25,17,14,14,14,14,20,24,32,32,2,3,13,10,8,8,11,1,
1,1,1,1,1,6,31,31,31,31,31,31,32,32,32,32,32,32,32,32,32,31,31,31,33,31,31,31,33,31,2,13,1,1,1,1,1,1,1,1,12,3,4,32,32,25,16,16,17,14,14,18,32,2,13,1,10,9,31,31,7,11,
1,1,1,1,1,12,4,31,31,31,33,31,32,32,32,32,32,32,32,32,32,31,31,31,31,31,33,31,31,31,5,1,1,1,1,1,1,1,1,1,1,1,6,32,32,32,32,32,25,16,28,26,32,5,1,1,6,31,31,31,31,5,
1,1,1,1,1,1,6,31,31,31,31,31,31,32,32,32,32,32,32,32,31,31,31,33,31,31,31,31,31,31,5,1,1,1,1,1,1,1,1,1,1,1,12,3,3,3,3,3,3,3,28,3,3,13,1,1,6,31,33,31,31,5,
1,1,1,1,1,10,9,31,31,33,31,31,31,32,32,32,32,32,32,32,31,31,31,33,31,31,33,31,31,2,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,8,8,28,8,8,8,11,1,12,4,31,31,2,13,
1,1,1,1,1,6,31,33,31,31,31,31,31,32,32,32,32,32,32,32,31,31,31,31,31,31,31,31,31,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,8,9,34,34,28,34,34,34,7,8,11,12,3,3,13,1,
1,1,1,1,1,6,31,31,31,33,31,31,33,32,32,32,32,32,32,31,31,31,31,31,33,31,31,31,2,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,34,34,34,30,30,30,30,34,34,34,5,1,1,1,1,1,
1,1,1,1,1,6,31,31,31,31,31,31,31,32,32,32,32,32,32,31,31,31,31,31,31,31,33,31,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,34,30,30,30,30,30,30,30,30,34,5,1,1,1,1,1,
1,1,1,1,1,6,31,31,31,33,31,33,31,32,32,32,32,32,32,33,31,33,31,31,31,31,33,31,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,34,34,30,30,30,30,30,30,30,30,34,5,1,1,1,1,1,
1,1,1,1,1,6,31,33,31,31,31,31,31,32,32,32,32,32,31,31,31,31,33,31,31,31,31,2,13,1,1,1,1,1,1,1,1,1,1,1,1,1,10,9,34,34,30,30,30,30,30,30,30,30,30,34,5,1,1,1,1,1,
1,1,1,1,1,12,4,31,31,31,31,31,32,32,32,32,32,32,31,31,31,31,31,31,31,31,31,5,1,1,1,1,1,1,1,1,1,1,1,1,10,8,9,34,34,30,30,30,30,30,30,30,30,30,30,34,5,1,1,1,1,1,
1,1,1,1,1,1,12,4,31,31,31,31,32,32,32,32,32,32,31,31,33,31,33,31,31,31,2,13,1,1,1,1,1,1,1,1,1,1,1,1,6,32,32,34,30,30,30,30,30,30,30,30,30,30,30,34,5,1,1,1,1,1,
1,1,1,1,1,1,1,12,4,31,33,31,31,32,32,32,32,32,31,31,31,31,31,33,31,31,5,1,1,1,1,1,1,1,1,1,1,1,10,8,9,32,32,34,34,34,34,30,30,30,30,30,30,30,30,34,5,1,1,1,1,1,
1,1,1,1,1,1,1,1,6,31,33,31,31,31,32,32,32,32,33,31,31,31,31,31,31,2,13,1,1,1,1,1,1,1,1,1,1,1,6,32,32,32,32,32,32,32,34,34,34,30,30,30,30,30,30,34,5,1,1,1,1,1,
1,1,1,1,1,1,1,1,6,31,31,31,31,31,32,32,32,31,31,31,31,31,31,31,31,5,1,1,1,10,8,8,8,8,11,1,1,1,6,32,32,32,32,32,32,32,32,32,34,34,34,34,34,34,34,34,5,1,1,1,1,1,
1,1,1,1,1,1,1,1,12,3,3,4,31,31,31,31,31,31,31,31,31,33,31,31,2,13,1,1,10,9,31,33,31,33,5,1,1,1,6,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2,13,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,6,31,33,31,31,31,31,31,33,31,31,31,2,13,1,1,1,6,31,33,33,33,31,5,1,1,1,12,4,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2,13,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,6,31,31,31,31,33,31,31,31,31,31,2,13,1,1,1,1,6,31,31,33,33,31,5,1,1,1,1,6,32,32,32,32,32,32,32,32,32,32,32,32,32,2,13,10,8,8,11,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,12,4,31,31,31,31,31,31,31,31,2,13,1,1,1,1,1,12,3,3,3,3,3,13,1,1,1,1,12,4,32,32,32,32,32,32,32,32,32,32,32,2,13,10,9,31,31,7,11,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,12,3,3,3,3,3,3,3,3,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,3,3,3,3,3,3,3,3,3,3,3,13,1,6,31,31,33,31,5,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,31,33,31,31,5,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,31,31,31,2,13,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,3,3,3,13,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
